"NUM_FATURA","NUM_ITEM_FATURA","COD_SERVICO_ERP","DESCR_SERVICO","QTD_ITEM","VLR_PRECO","VLR_TOTAL","PORTO"
"11766",15551,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",9,136.86,1231.74,"SALVADOR"
"11766",15552,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",111,136.86,15191.46,"SALVADOR"
"11766",15553,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",13,136.86,1779.18,"SALVADOR"
"11769",15558,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",12,136.86,1642.32,"SALVADOR"
"11769",15559,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",41,136.86,5611.26,"SALVADOR"
"11769",15560,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",158,136.86,21623.88,"SALVADOR"
"11769",15561,"S.III.99","INFRAESTRUTURA TERRESTRE",240360,0,0,"SALVADOR"
"11771",15565,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",53,136.86,7253.58,"SALVADOR"
"11771",15566,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",143,136.86,19570.98,"SALVADOR"
"11771",15567,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",121,136.86,16560.06,"SALVADOR"
"11771",15568,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",512,136.86,70072.32,"SALVADOR"
"11771",15569,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",8,136.86,1094.88,"SALVADOR"
"11771",15570,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",6,136.86,821.16,"SALVADOR"
"11771",15571,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",224,136.86,30656.64,"SALVADOR"
"11771",15572,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",198,136.86,27098.28,"SALVADOR"
"11560",15171,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11560",15172,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",29,136.86,3968.94,"SALVADOR"
"11560",15173,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",61,136.86,8348.46,"SALVADOR"
"11560",15174,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11585",15217,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",11,136.86,1505.46,"SALVADOR"
"11585",15218,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11585",15219,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",121,136.86,16560.06,"SALVADOR"
"11585",15220,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11585",15221,"S.III.99","INFRAESTRUTURA TERRESTRE",58420,0,0,"SALVADOR"
"11588",15225,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",50,136.86,6843,"SALVADOR"
"11588",15226,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",69,136.86,9443.34,"SALVADOR"
"11588",15227,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",175,136.86,23950.5,"SALVADOR"
"11588",15228,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11588",15229,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",276,136.86,37773.36,"SALVADOR"
"11588",15230,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",6,136.86,821.16,"SALVADOR"
"11588",15231,"S.III.99","INFRAESTRUTURA TERRESTRE",817341,0,0,"SALVADOR"
"11590",15235,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",477,136.86,65282.22,"SALVADOR"
"11590",15242,"S.III.99","INFRAESTRUTURA TERRESTRE",30415,0,0,"SALVADOR"
"11590",15236,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",65,136.86,8895.9,"SALVADOR"
"11590",15237,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11590",15238,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",215,136.86,29424.9,"SALVADOR"
"11590",15239,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11590",15240,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11590",15241,"S.III.99","INFRAESTRUTURA TERRESTRE",11900,0,0,"SALVADOR"
"11592",15246,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",252,136.86,34488.72,"SALVADOR"
"11592",15247,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",37,136.86,5063.82,"SALVADOR"
"11592",15248,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",14,136.86,1916.04,"SALVADOR"
"11592",15249,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",327,136.86,44753.22,"SALVADOR"
"11592",15250,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",40,136.86,5474.4,"SALVADOR"
"11642",15323,"S.IX.1","UTILIZAÇÃO DE ÁREA INSTALAÇÃO DE CNTR 20TEU'S P/ES",1,529.93,529.93,"SALVADOR"
"11462",14994,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",174,136.86,23813.64,"SALVADOR"
"11462",14995,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",35,136.86,4790.1,"SALVADOR"
"11462",14996,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",309,136.86,42289.74,"SALVADOR"
"11462",14997,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11462",14998,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",79,136.86,10811.94,"SALVADOR"
"11465",15006,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",18,136.86,2463.48,"SALVADOR"
"11465",15007,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",94,136.86,12864.84,"SALVADOR"
"11465",15008,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",115,136.86,15738.9,"SALVADOR"
"11465",15009,"S.III.99","INFRAESTRUTURA TERRESTRE",1620429,0,0,"SALVADOR"
"11465",15002,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",260,136.86,35583.6,"SALVADOR"
"11465",15003,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11465",15004,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",389,136.86,53238.54,"SALVADOR"
"11465",15005,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11466",15010,"S.IX.1","UTILIZAÇÃO DE ÁREA INSTALAÇÃO DE CNTR 20TEU'S P/ES",1,529.93,529.93,"SALVADOR"
"11518",15096,"S.IX.1","UTILIZAÇÃO DE ÁREA INSTALAÇÃO DE CNTR 20TEU'S P/ES",1,529.93,529.93,"SALVADOR"
"11555",15155,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",56,136.86,7664.16,"SALVADOR"
"11555",15156,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",148,136.86,20255.28,"SALVADOR"
"11555",15157,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",44,136.86,6021.84,"SALVADOR"
"11555",15158,"S.III.99","INFRAESTRUTURA TERRESTRE",714696,0,0,"SALVADOR"
"11557",15162,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",92,136.86,12591.12,"SALVADOR"
"11557",15163,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11557",15164,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",155,136.86,21213.3,"SALVADOR"
"11557",15165,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11557",15166,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",216,136.86,29561.76,"SALVADOR"
"11557",15167,"S.III.99","INFRAESTRUTURA TERRESTRE",5030224,0,0,"SALVADOR"
"11435",14914,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",169,136.86,23129.34,"SALVADOR"
"11435",14915,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",211,136.86,28877.46,"SALVADOR"
"11435",14916,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",60,136.86,8211.6,"SALVADOR"
"11435",14917,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",4,136.86,547.44,"SALVADOR"
"11435",14918,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",36,136.86,4926.96,"SALVADOR"
"11435",14919,"S.III.99","INFRAESTRUTURA TERRESTRE",774521,0,0,"SALVADOR"
"11438",14923,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",88,136.86,12043.68,"SALVADOR"
"11438",14924,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11438",14925,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",18,136.86,2463.48,"SALVADOR"
"11438",14926,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",54,136.86,7390.44,"SALVADOR"
"11441",14930,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",89,136.86,12180.54,"SALVADOR"
"11441",14931,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",58,136.86,7937.88,"SALVADOR"
"11441",14932,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",27,136.86,3695.22,"SALVADOR"
"11441",14933,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",212,136.86,29014.32,"SALVADOR"
"11441",14934,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",230,136.86,31477.8,"SALVADOR"
"11441",14935,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",16,136.86,2189.76,"SALVADOR"
"11441",14936,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11441",14937,"S.III.99","INFRAESTRUTURA TERRESTRE",1500728,0,0,"SALVADOR"
"11441",14938,"S.III.99","INFRAESTRUTURA TERRESTRE",44020,0,0,"SALVADOR"
"11446",14946,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11446",14947,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11446",14948,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",31,136.86,4242.66,"SALVADOR"
"11446",14949,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",25,136.86,3421.5,"SALVADOR"
"11446",14950,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",399,136.86,54607.14,"SALVADOR"
"11446",14951,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",73,136.86,9990.78,"SALVADOR"
"11446",14952,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",24,136.86,3284.64,"SALVADOR"
"11446",14953,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11449",14957,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",26,136.86,3558.36,"SALVADOR"
"11449",14958,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",417,136.86,57070.62,"SALVADOR"
"11449",14959,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",209,136.86,28603.74,"SALVADOR"
"11449",14960,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",128,136.86,17518.08,"SALVADOR"
"11449",14961,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",112,136.86,15328.32,"SALVADOR"
"11449",14962,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11449",14963,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",40,136.86,5474.4,"SALVADOR"
"11449",14964,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",515,136.86,70482.9,"SALVADOR"
"11449",14965,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",34,136.86,4653.24,"SALVADOR"
"11449",14966,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",131,136.86,17928.66,"SALVADOR"
"11449",14967,"S.III.99","INFRAESTRUTURA TERRESTRE",0,0,0,"SALVADOR"
"11455",14979,"S.VII.2.1","SUPRIMENTO ENERGIA ELETRICA LIGAÇÃO OU DESLIGAÇÃO",487,2.31,1124.97,"SALVADOR"
"11455",14980,"S.VII.2.1.9","SUPRIMENTO ENERGIA ELETRICA LIGAÇÃO OU DESLIGAÇÃO",487,1.63,793.81,"SALVADOR"
"11408",14834,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",138,136.86,18886.68,"SALVADOR"
"11408",14835,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11408",14836,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",137,136.86,18749.82,"SALVADOR"
"11408",14837,"S.III.99","INFRAESTRUTURA TERRESTRE",22760,0,0,"SALVADOR"
"11411",14847,"S.III.99","INFRAESTRUTURA TERRESTRE",2210919,0,0,"SALVADOR"
"11411",14841,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",113,136.86,15465.18,"SALVADOR"
"11411",14842,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",245,136.86,33530.7,"SALVADOR"
"11411",14843,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",13,136.86,1779.18,"SALVADOR"
"11411",14844,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",228,136.86,31204.08,"SALVADOR"
"11411",14845,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",114,136.86,15602.04,"SALVADOR"
"11411",14846,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",16,136.86,2189.76,"SALVADOR"
"11417",14859,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",96,136.86,13138.56,"SALVADOR"
"11417",14860,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",16,136.86,2189.76,"SALVADOR"
"11417",14861,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",52,136.86,7116.72,"SALVADOR"
"11417",14862,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",22,136.86,3010.92,"SALVADOR"
"11417",14863,"S.III.99","INFRAESTRUTURA TERRESTRE",322975,0,0,"SALVADOR"
"11426",14888,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11426",14889,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",96,136.86,13138.56,"SALVADOR"
"11426",14890,"S.III.99","INFRAESTRUTURA TERRESTRE",43460,0,0,"SALVADOR"
"11431",14899,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",89,136.86,12180.54,"SALVADOR"
"11431",14900,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",10,136.86,1368.6,"SALVADOR"
"11431",14901,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11431",14902,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",138,136.86,18886.68,"SALVADOR"
"11431",14903,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",237,136.86,32435.82,"SALVADOR"
"11431",14904,"S.III.99","INFRAESTRUTURA TERRESTRE",4964057,0,0,"SALVADOR"
"11433",14908,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",207,136.86,28330.02,"SALVADOR"
"11433",14909,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",257,136.86,35173.02,"SALVADOR"
"11433",14910,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",81,136.86,11085.66,"SALVADOR"
"11391",14770,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",28,136.86,3832.08,"SALVADOR"
"11391",14771,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",199,136.86,27235.14,"SALVADOR"
"11391",14772,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",29,136.86,3968.94,"SALVADOR"
"11391",14773,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",9,136.86,1231.74,"SALVADOR"
"11391",14774,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",32,136.86,4379.52,"SALVADOR"
"11391",14775,"S.III.99","INFRAESTRUTURA TERRESTRE",217086,0,0,"SALVADOR"
"11394",14779,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",49,136.86,6706.14,"SALVADOR"
"11394",14780,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",150,136.86,20529,"SALVADOR"
"11394",14781,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",99,136.86,13549.14,"SALVADOR"
"11394",14782,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",28,136.86,3832.08,"SALVADOR"
"11394",14783,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",4,136.86,547.44,"SALVADOR"
"11394",14784,"S.III.99","INFRAESTRUTURA TERRESTRE",1150098,0,0,"SALVADOR"
"11398",14791,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",69,136.86,9443.34,"SALVADOR"
"11398",14792,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",136,136.86,18612.96,"SALVADOR"
"11398",14793,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",98,136.86,13412.28,"SALVADOR"
"11398",14794,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11398",14795,"S.III.99","INFRAESTRUTURA TERRESTRE",1785254,0,0,"SALVADOR"
"11400",14799,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",90,136.86,12317.4,"SALVADOR"
"11400",14800,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",149,136.86,20392.14,"SALVADOR"
"11400",14801,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",5,136.86,684.3,"SALVADOR"
"11400",14802,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",165,136.86,22581.9,"SALVADOR"
"11400",14803,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",25,136.86,3421.5,"SALVADOR"
"11400",14804,"S.III.99","INFRAESTRUTURA TERRESTRE",55977,0,0,"SALVADOR"
"11403",14808,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",5,136.86,684.3,"SALVADOR"
"11403",14809,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",218,136.86,29835.48,"SALVADOR"
"11403",14810,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",5,136.86,684.3,"SALVADOR"
"11403",14811,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",29,136.86,3968.94,"SALVADOR"
"11403",14812,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",4,136.86,547.44,"SALVADOR"
"11403",14813,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",5,136.86,684.3,"SALVADOR"
"11403",14814,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",185,136.86,25319.1,"SALVADOR"
"11403",14815,"S.III.99","INFRAESTRUTURA TERRESTRE",76617,0,0,"SALVADOR"
"11403",14816,"S.III.99","INFRAESTRUTURA TERRESTRE",119915,0,0,"SALVADOR"
"11406",14830,"S.III.99","INFRAESTRUTURA TERRESTRE",67780,0,0,"SALVADOR"
"11406",14824,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11406",14825,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",75,136.86,10264.5,"SALVADOR"
"11406",14826,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",26,136.86,3558.36,"SALVADOR"
"11406",14827,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",324,136.86,44342.64,"SALVADOR"
"11406",14828,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",45,136.86,6158.7,"SALVADOR"
"11406",14829,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11406",14822,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",34,136.86,4653.24,"SALVADOR"
"11406",14823,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",45,136.86,6158.7,"SALVADOR"
"11377",14713,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",81,136.86,11085.66,"SALVADOR"
"11377",14714,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",44,136.86,6021.84,"SALVADOR"
"11377",14715,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",55,136.86,7527.3,"SALVADOR"
"11377",14716,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11377",14717,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11377",14718,"S.III.99","INFRAESTRUTURA TERRESTRE",928615,0,0,"SALVADOR"
"11379",14722,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11379",14723,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",32,136.86,4379.52,"SALVADOR"
"11379",14724,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",132,136.86,18065.52,"SALVADOR"
"11379",14725,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",61,136.86,8348.46,"SALVADOR"
"11379",14726,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",229,136.86,31340.94,"SALVADOR"
"11379",14727,"S.III.99","INFRAESTRUTURA TERRESTRE",4973932,0,0,"SALVADOR"
"11381",14731,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",231,136.86,31614.66,"SALVADOR"
"11381",14732,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",4,136.86,547.44,"SALVADOR"
"11381",14733,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",63,136.86,8622.18,"SALVADOR"
"11384",14743,"S.III.99","INFRAESTRUTURA TERRESTRE",1914469,0,0,"SALVADOR"
"11384",14737,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",6,136.86,821.16,"SALVADOR"
"11384",14738,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",26,136.86,3558.36,"SALVADOR"
"11384",14739,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",106,136.86,14507.16,"SALVADOR"
"11384",14740,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",116,136.86,15875.76,"SALVADOR"
"11384",14741,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",223,136.86,30519.78,"SALVADOR"
"11384",14742,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",260,136.86,35583.6,"SALVADOR"
"11386",14747,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",114,136.86,15602.04,"SALVADOR"
"11386",14748,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",149,136.86,20392.14,"SALVADOR"
"11386",14749,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",56,136.86,7664.16,"SALVADOR"
"11386",14750,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",409,136.86,55975.74,"SALVADOR"
"11386",14751,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",47,136.86,6432.42,"SALVADOR"
"11386",14752,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",79,136.86,10811.94,"SALVADOR"
"11389",14761,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",4,136.86,547.44,"SALVADOR"
"11389",14762,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",179,136.86,24497.94,"SALVADOR"
"11389",14763,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",276,136.86,37773.36,"SALVADOR"
"11389",14764,"S.III.99","INFRAESTRUTURA TERRESTRE",0,0,0,"SALVADOR"
"11389",14765,"S.III.99","INFRAESTRUTURA TERRESTRE",337658,0,0,"SALVADOR"
"11389",14766,"S.III.99","INFRAESTRUTURA TERRESTRE",69615,0,0,"SALVADOR"
"11389",14756,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",250,136.86,34215,"SALVADOR"
"11389",14757,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",8,136.86,1094.88,"SALVADOR"
"11389",14758,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11389",14759,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",16,136.86,2189.76,"SALVADOR"
"11389",14760,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",36,136.86,4926.96,"SALVADOR"
"11353",14633,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",270,136.86,36952.2,"SALVADOR"
"11353",14634,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",29,136.86,3968.94,"SALVADOR"
"11353",14635,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11353",14636,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",80,136.86,10948.8,"SALVADOR"
"11353",14637,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11353",14638,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11353",14639,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11353",14640,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",1,136.86,136.86,"SALVADOR"
"11353",14641,"S.III.99","INFRAESTRUTURA TERRESTRE",26270,0,0,"SALVADOR"
"11359",14653,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",7,136.86,958.02,"SALVADOR"
"11359",14654,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",2,136.86,273.72,"SALVADOR"
"11359",14655,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11359",14656,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",3,136.86,410.58,"SALVADOR"
"11359",14657,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",149,136.86,20392.14,"SALVADOR"
"11362",14661,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",8,136.86,1094.88,"SALVADOR"
"11362",14662,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",258,136.86,35309.88,"SALVADOR"
"11362",14663,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",14,136.86,1916.04,"SALVADOR"
"11362",14664,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",29,136.86,3968.94,"SALVADOR"
"11362",14665,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",396,136.86,54196.56,"SALVADOR"
"11362",14666,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",314,136.86,42974.04,"SALVADOR"
"11362",14667,"S.III.C.12.00.4","INFRAESTRUTURA TERRESTRE",162,136.86,22171.32,"SALVADOR"
"11362",14668,"S.III.99","INFRAESTRUTURA TERRESTRE",262323,0,0,"SALVADOR"
