"PORTO","PROGR","NUM_FATURA","DAT_EMISSAO","NOM_RAZA_SOCIAL","NUM_MEDICAO","DESCR_SERVICO","VLR_FATURA","DF_LIST_FAT_CABEC","EXISTE_PROGR"
"ARATU",22396,50597,2023-08-28,"STAR SHIP AGENCIA MARITIMA LTDA",2352,"Infraestrutura Aquaviaria",59665.75,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22406,50598,2023-08-28,"ORION OPERACOES PORTUARIAS LTDA",2353,"Infraestrutura Aquaviaria",134600.63,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22413,50601,2023-08-30,"AGENCIA MARITIMA GRANEL LTDA",2360,"Infraestrutura Aquaviaria",248727,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22413,50602,2023-08-30,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2361,"Infraestrutura Terrestre [Tonelada]",206040.88,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22389,50603,2023-08-30,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2363,"Infraestrutura Aquaviaria",153638.57,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22389,50604,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2364,"Infraestrutura Terrestre [Tonelada]",33463.42,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22399,50605,2023-08-30,"ORION OPERACOES PORTUARIAS LTDA",2369,"Infraestrutura Aquaviaria",32939.92,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22399,50606,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2370,"Infraestrutura Terrestre [Tonelada]",73414.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22399,50607,2023-08-30,"VOPAK BRASIL S.A.",2380,"Infraestrutura Terrestre [Tonelada]",830.74,"VOPAK BRASIL S.A.","Sim"
"ARATU",22415,50608,2023-08-30,"AGENCIA MARITIMA GRANEL LTDA",2382,"Infraestrutura Aquaviaria",54126.17,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22415,50609,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2383,"Infraestrutura Terrestre [Tonelada]",57157.94,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22416,50610,2023-08-30,"BAHIASHIP AGENCIA MARITIMA LTDA",2387,"Infraestrutura Aquaviaria",27462.92,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22416,50611,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2388,"Infraestrutura Terrestre [Tonelada]",29226.17,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22401,50612,2023-08-30,"AGENCIA MARITIMA GRANEL LTDA",2391,"Infraestrutura Aquaviaria",63136.42,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22401,50613,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2392,"Infraestrutura Terrestre [Tonelada]",7005.17,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22404,50614,2023-08-30,"CASA MARÍTIMA AGENCIAMENTOS LTDA",2394,"Infraestrutura Aquaviaria",44981.82,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22404,50615,2023-08-30,"ULTRACARGO LOGISTICA S.A.",2395,"Infraestrutura Terrestre [Tonelada]",3915.03,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22404,50616,2023-08-30,"VOPAK BRASIL S.A.",2397,"Infraestrutura Terrestre [Tonelada]",81498.82,"VOPAK BRASIL S.A.","Sim"
"ARATU",22430,50619,2023-08-31,"BAHIASHIP AGENCIA MARITIMA LTDA",2406,"Infraestrutura Aquaviaria",26766.12,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22430,50620,2023-08-31,"ULTRACARGO LOGISTICA S.A.",2407,"Infraestrutura Terrestre [Tonelada]",10330.14,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22391,50621,2023-08-31,"CASA MARÍTIMA AGENCIAMENTOS LTDA",2409,"Infraestrutura Aquaviaria",143152.27,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22391,50622,2023-08-31,"ULTRACARGO LOGISTICA S.A.",2410,"Infraestrutura Terrestre [Tonelada]",11717.85,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22391,50623,2023-08-31,"VOPAK BRASIL S.A.",2414,"Infraestrutura Terrestre [Tonelada]",37947.61,"VOPAK BRASIL S.A.","Sim"
"ARATU",22408,50624,2023-08-31,"ORION OPERACOES PORTUARIAS LTDA",2418,"Infraestrutura Aquaviaria",67088.77,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22411,50625,2023-08-31,"ORION OPERACOES PORTUARIAS LTDA",2419,"Infraestrutura Aquaviaria",74596.06,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22412,50626,2023-08-31,"AGENCIA MARITIMA BRANDAO FILHOS LTDA",2420,"Infraestrutura Aquaviaria",64568.23,"AGENCIA MARITIMA BRANDAO FILHOS LTDA","Sim"
"ARATU",22425,50629,2023-08-31,"AGENCIA MARITIMA GRANEL LTDA",2423,"Infraestrutura Aquaviaria",44051.72,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22425,50630,2023-08-31,"VOPAK BRASIL S.A.",2424,"Infraestrutura Terrestre [Tonelada]",50156.82,"VOPAK BRASIL S.A.","Sim"
"ARATU",22424,50631,2023-09-01,"ROCHAMAR AGENCIA MARITIMA S.A.",2432,"Infraestrutura Aquaviaria",75900.17,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22424,50632,2023-09-01,"ULTRACARGO LOGISTICA S.A.",2433,"Infraestrutura Terrestre [Tonelada]",9193.24,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22433,50642,2023-09-01,"LBH BRASIL AGENCIAMENTO MARITIMO LTDA",2450,"Infraestrutura Aquaviaria",33570.27,"LBH BRASIL AGENCIAMENTO MARITIMO LTDA","Sim"
"ARATU",22433,50643,2023-09-01,"VOPAK BRASIL S.A.",2451,"Infraestrutura Terrestre [Tonelada]",20632.97,"VOPAK BRASIL S.A.","Sim"
"ARATU",22426,50644,2023-09-01,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2457,"Infraestrutura Aquaviaria",41542.56,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22426,50645,2023-09-01,"VOPAK BRASIL S.A.",2458,"Infraestrutura Terrestre [Tonelada]",42184.32,"VOPAK BRASIL S.A.","Sim"
"ARATU",22423,50646,2023-09-01,"ORION OPERACOES PORTUARIAS LTDA",2464,"Infraestrutura Aquaviaria",71696.23,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22388,50647,2023-09-01,"ROCHAMAR AGENCIA MARITIMA S.A.",2465,"Infraestrutura Aquaviaria",103908.85,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22418,50648,2023-09-01,"MARINAV AGENCIA MARITIMA LTDA",2466,"Infraestrutura Aquaviaria",69094.51,"MARINAV AGENCIA MARITIMA LTDA","Sim"
"ARATU",22431,50649,2023-09-05,"AGENCIA MARITIMA GRANEL LTDA",2467,"Infraestrutura Aquaviaria",249442.56,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22431,50650,2023-09-05,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2468,"Infraestrutura Terrestre [Tonelada]",218180.23,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22420,50651,2023-09-05,"BAHIASHIP AGENCIA MARITIMA LTDA",2470,"Infraestrutura Aquaviaria",22287.33,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22420,50652,2023-09-05,"BRASKEM S.A (42.150.391/0034-39)",2471,"Infraestrutura Terrestre [Tonelada]",23088.68,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22410,50653,2023-09-05,"CONE SUL AGENCIA DE NAVEGAÇÃO",2474,"Infraestrutura Aquaviaria",156082.74,"CONE SUL AGENCIA DE NAVEGAÇÃO","Sim"
"ARATU",22410,50654,2023-09-05,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2475,"Infraestrutura Terrestre [Tonelada]",216283.14,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22427,50658,2023-09-12,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2482,"Infraestrutura Aquaviaria",21001.12,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22427,50659,2023-09-12,"BRASKEM S.A (42.150.391/0034-39)",2483,"Infraestrutura Terrestre [Tonelada]",34628.08,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22402,50672,2023-09-14,"CASA MARÍTIMA AGENCIAMENTOS LTDA",2498,"Infraestrutura Aquaviaria",43171.97,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22402,50673,2023-09-14,"ULTRACARGO LOGISTICA S.A.",2499,"Infraestrutura Terrestre [Tonelada]",1763.43,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22432,50674,2023-09-14,"AGENCIA MARITIMA GRANEL LTDA",2501,"Infraestrutura Aquaviaria",252941.77,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22432,50675,2023-09-14,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2502,"Infraestrutura Terrestre [Tonelada]",393480954.76,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22446,50676,2023-09-14,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2504,"Infraestrutura Aquaviaria",21912.32,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22446,50677,2023-09-14,"BRASKEM S.A (42.150.391/0034-39)",2505,"Infraestrutura Terrestre [Tonelada]",37706.39,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22448,50678,2023-09-14,"CONE SUL AGENCIA DE NAVEGAÇÃO",2508,"Infraestrutura Aquaviaria",156619.41,"CONE SUL AGENCIA DE NAVEGAÇÃO","Sim"
"ARATU",22448,50679,2023-09-14,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2509,"Infraestrutura Terrestre [Tonelada]",214530397.83,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22436,50680,2023-09-14,"AGENCIA MARITIMA GRANEL LTDA",2511,"Infraestrutura Aquaviaria",43019.42,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22436,50681,2023-09-14,"ULTRACARGO LOGISTICA S.A.",2512,"Infraestrutura Terrestre [Tonelada]",38665.42,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22435,50682,2023-09-14,"AGENCIA MARITIMA GRANEL LTDA",2515,"Infraestrutura Aquaviaria",44406.82,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22435,50683,2023-09-14,"ULTRACARGO LOGISTICA S.A.",2516,"Infraestrutura Terrestre [Tonelada]",26267.64,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22437,50684,2023-09-14,"AGENCIA MARITIMA GRANEL LTDA",2519,"Infraestrutura Aquaviaria",36183.57,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22437,50685,2023-09-14,"ULTRACARGO LOGISTICA S.A.",2520,"Infraestrutura Terrestre [Tonelada]",43331.2,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22422,50686,2023-09-14,"CASA MARÍTIMA AGENCIAMENTOS LTDA",2526,"Infraestrutura Aquaviaria",148954.07,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22422,50687,2023-09-14,"ULTRACARGO LOGISTICA S.A.",2527,"Infraestrutura Terrestre [Tonelada]",66680.88,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22447,50692,2023-09-14,"CASA MARÍTIMA AGENCIAMENTOS LTDA",2536,"Infraestrutura Aquaviaria",149286.39,"CASA MARÍTIMA AGENCIAMENTOS LTDA","Sim"
"ARATU",22447,50693,2023-09-14,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2537,"Infraestrutura Terrestre [Tonelada]",64814.22,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22417,50694,2023-09-14,"WILSON SONS SHIPPING SERVICES LTDA",2539,"Infraestrutura Aquaviaria",74044.51,"WILSON SONS SHIPPING SERVICES LTDA","Sim"
"ARATU",22421,50695,2023-09-15,"AMART SERVICES CONSULTORIA, AGENCIAMENTO",2540,"Infraestrutura Aquaviaria",75893.83,"AMART SERVICES CONSULTORIA, AGENCIAMENTO","Sim"
"ARATU",22429,50698,2023-09-15,"STAR SHIP AGENCIA MARITIMA LTDA",2551,"Infraestrutura Aquaviaria",43111.29,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22429,50699,2023-09-15,"VOPAK BRASIL S.A.",2552,"Infraestrutura Terrestre [Tonelada]",124441.98,"VOPAK BRASIL S.A.","Sim"
"ARATU",22450,50700,2023-09-15,"AGENCIA MARITIMA GRANEL LTDA",2561,"Infraestrutura Aquaviaria",51508.67,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22450,50701,2023-09-15,"VOPAK BRASIL S.A.",2562,"Infraestrutura Terrestre [Tonelada]",17200.47,"VOPAK BRASIL S.A.","Sim"
"ARATU",22337,50725,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2588,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",15310.37,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50726,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2589,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",2524.9,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50727,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2590,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",33163.53,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50728,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2591,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",16757.14,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50729,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2592,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",11620.04,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50730,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2593,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",2998.54,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22337,50731,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2594,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",2762.34,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22295,50732,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2595,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",31278.35,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22295,50733,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2596,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",5294.68,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22313,50734,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2597,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",14471.27,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22313,50735,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2598,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",7962.12,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22313,50736,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2599,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",23146.78,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22313,50737,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2600,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",5082.92,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22313,50738,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2601,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",6181.94,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50739,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2602,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",45405.59,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50740,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2603,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",17425.02,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50741,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2604,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",13287.44,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50742,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2605,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",5681.39,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50743,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2606,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",5951.23,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50744,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2607,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",13816.32,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22336,50745,2023-09-20,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2608,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",2928.07,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22453,50746,2023-09-21,"AGENCIA MARITIMA GRANEL LTDA",2609,"Infraestrutura Aquaviaria",38569.12,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22453,50747,2023-09-21,"VOPAK BRASIL S.A.",2610,"Infraestrutura Terrestre [Tonelada]",49442.85,"VOPAK BRASIL S.A.","Sim"
"ARATU",22439,50748,2023-09-21,"STAR SHIP AGENCIA MARITIMA LTDA",2615,"Infraestrutura Aquaviaria",106362.07,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22434,50749,2023-09-21,"ORION OPERACOES PORTUARIAS LTDA",2616,"Infraestrutura Aquaviaria",116167.03,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22357,50750,2023-09-21,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2617,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",11940,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22357,50751,2023-09-21,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2618,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",18432.86,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22357,50752,2023-09-21,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2619,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",8188.41,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22357,50753,2023-09-21,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A",2620,"PESAGEM DE MERCADORIA CARREGADA EM VEÍCULO,INCLUIN",23817.31,"ATU12 ARRENDATÁRIA PORTUÁRIA SPE S.A","Sim"
"ARATU",22454,50754,2023-09-21,"BEIRA MAR SERVICOS MARITIMOS LTDA",2622,"Infraestrutura Aquaviaria",68320.33,"BEIRA MAR SERVICOS MARITIMOS LTDA","Sim"
"ARATU",22464,50755,2023-09-22,"AGENCIA MARITIMA GRANEL LTDA",2623,"Infraestrutura Aquaviaria",59407.97,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22464,50756,2023-09-22,"ULTRACARGO LOGISTICA S.A.",2624,"Infraestrutura Terrestre [Tonelada]",4174.93,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22464,50757,2023-09-22,"VOPAK BRASIL S.A.",2625,"Infraestrutura Terrestre [Tonelada]",11395.58,"VOPAK BRASIL S.A.","Sim"
"ARATU",22452,50758,2023-09-22,"BAHIASHIP AGENCIA MARITIMA LTDA",2628,"Infraestrutura Aquaviaria",28374.12,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22452,50759,2023-09-22,"ULTRACARGO LOGISTICA S.A.",2629,"Infraestrutura Terrestre [Tonelada]",27444.21,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22438,50760,2023-09-22,"NORTH STAR SERVICOS MARITIMOS LTDA",2633,"Infraestrutura Aquaviaria",155286.77,"NORTH STAR SERVICOS MARITIMOS LTDA","Sim"
"ARATU",22438,50761,2023-09-22,"ULTRACARGO LOGISTICA S.A.",2634,"Infraestrutura Terrestre [Tonelada]",29456.78,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22456,50762,2023-09-22,"ORION OPERACOES PORTUARIAS LTDA",2640,"Infraestrutura Aquaviaria",71696.23,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22440,50763,2023-09-25,"ROCHAMAR AGENCIA MARITIMA S.A.",2641,"Infraestrutura Aquaviaria",40770.37,"ROCHAMAR AGENCIA MARITIMA S.A.","Sim"
"ARATU",22440,50764,2023-09-25,"VOPAK BRASIL S.A.",2642,"Infraestrutura Terrestre [Tonelada]",60811.38,"VOPAK BRASIL S.A.","Sim"
"ARATU",22445,50766,2023-09-27,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2652,"Infraestrutura Aquaviaria",25291.97,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22445,50767,2023-09-27,"BRASKEM S.A (42.150.391/0034-39)",2653,"Infraestrutura Terrestre [Tonelada]",386.38,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22441,50768,2023-09-27,"BAHIASHIP AGENCIA MARITIMA LTDA",2655,"Infraestrutura Aquaviaria",20856.21,"BAHIASHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22441,50769,2023-09-27,"BRASKEM S.A (42.150.391/0034-39)",2656,"Infraestrutura Terrestre [Tonelada]",23088.81,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22455,50770,2023-09-27,"CONE SUL AGENCIA DE NAVEGAÇÃO",2659,"Infraestrutura Aquaviaria",157229.32,"CONE SUL AGENCIA DE NAVEGAÇÃO","Sim"
"ARATU",22455,50771,2023-09-27,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2660,"Infraestrutura Terrestre [Tonelada]",242280.43,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22442,50772,2023-09-27,"ORION OPERACOES PORTUARIAS LTDA",2662,"Infraestrutura Aquaviaria",130094.35,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22458,50773,2023-09-28,"LACHMANN AGENCIA MARITIMA LTDA",2663,"Infraestrutura Aquaviaria",157521.11,"LACHMANN AGENCIA MARITIMA LTDA","Sim"
"ARATU",22458,50774,2023-09-28,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2664,"Infraestrutura Terrestre [Tonelada]",283936.92,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22459,50775,2023-09-28,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2666,"Infraestrutura Aquaviaria",24246.1,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22459,50776,2023-09-28,"BRASKEM S.A (42.150.391/0034-39)",2667,"Infraestrutura Terrestre [Tonelada]",36938.41,"BRASKEM S.A (42.150.391/0034-39)","Sim"
"ARATU",22461,50777,2023-09-28,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2670,"Infraestrutura Aquaviaria",158627.37,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
"ARATU",22461,50778,2023-09-28,"ULTRACARGO LOGISTICA S.A.",2671,"Infraestrutura Terrestre [Tonelada]",28640.42,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22465,50779,2023-09-28,"AGENCIA MARITIMA GRANEL LTDA",2677,"Infraestrutura Aquaviaria",42470.52,"AGENCIA MARITIMA GRANEL LTDA","Sim"
"ARATU",22465,50780,2023-09-28,"ULTRACARGO LOGISTICA S.A.",2678,"Infraestrutura Terrestre [Tonelada]",48227.22,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22466,50781,2023-09-28,"STAR SHIP AGENCIA MARITIMA LTDA",2682,"Infraestrutura Aquaviaria",41869.22,"STAR SHIP AGENCIA MARITIMA LTDA","Sim"
"ARATU",22466,50782,2023-09-28,"ULTRACARGO LOGISTICA S.A.",2683,"Infraestrutura Terrestre [Tonelada]",23992.14,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22419,50783,2023-09-28,"ORION OPERACOES PORTUARIAS LTDA",2685,"Infraestrutura Aquaviaria",32772.42,"ORION OPERACOES PORTUARIAS LTDA","Sim"
"ARATU",22419,50784,2023-09-28,"ULTRACARGO LOGISTICA S.A.",2686,"Infraestrutura Terrestre [Tonelada]",33335.32,"ULTRACARGO LOGISTICA S.A.","Sim"
"ARATU",22419,50785,2023-09-28,"VOPAK BRASIL S.A.",2688,"Infraestrutura Terrestre [Tonelada]",25743.66,"VOPAK BRASIL S.A.","Sim"
"ARATU",22457,50786,2023-09-28,"NORTH STAR SERVICOS MARITIMOS LTDA",2691,"Infraestrutura Aquaviaria",232348.13,"NORTH STAR SERVICOS MARITIMOS LTDA","Sim"
"ARATU",22457,50787,2023-09-28,"BRASKEM S.A (OPERATORA PORTUÁRIA)",2692,"Infraestrutura Terrestre [Tonelada]",431504.73,"BRASKEM S.A (OPERATORA PORTUÁRIA)","Sim"
"ARATU",22449,50788,2023-09-28,"BAHIA TANKERS AGENCIA MARITIMA LTDA",2694,"Infraestrutura Aquaviaria",25741.36,"BAHIA TANKERS AGENCIA MARITIMA LTDA","Sim"
